id|user|brewery|name|abv|rating|style|country|drink_country|drink_city|drink_datetime|notes|creation_datetime|last_updated|country_iso|brew_with|brew_year|search_string
654|1|Hop Valley|Citrus Mistress|6.5|2.2|IPA|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-06 5:47:39|2016-08-06 5:47:53|us||\N|Hop Valley Citrus Mistress IPA USA 
655|1|Marin|San Quentin's Breakout Stout|7|3.1|Stout|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-06 5:48:18|2016-08-06 5:48:18|us||\N|Marin San Quentin's Breakout Stout Stout USA 
656|1|Woods|Fancy Pants|5.2|3.2|American Pale Ale|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-06 5:50:18|2016-08-06 5:50:18|us||\N|Woods Fancy Pants American Pale Ale USA 
25740|1|Hatuey||4.5|2.5|Pale Lager|Cuba|USA|Miami|2015-02-01 0:00:00||2015-06-08 2:03:27|2016-04-29 18:33:01|cu||\N|Hatuey  Pale Lager Cuba 
658|1|Woods|Grisette Nouveaux|5.2|3.3|Saison|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-06 5:51:47|2016-08-06 5:51:47|us||\N|Woods Grisette Nouveaux Saison USA 
660|1|Woods|Capicú|5.1|2.9|Sour|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-06 5:57:00|2016-08-06 5:57:00|us||\N|Woods Capicú Sour USA 
661|1|Lost Abbey|Red Poppy Ale|5|3.7|Flanders Sour|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-06 5:57:23|2016-08-06 5:57:23|us||\N|Lost Abbey Red Poppy Ale Flanders Sour USA 
663|1|Track 7|Bee Line Blonde|5.25|2.5|Golden Ale|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-06 5:57:57|2016-08-06 5:57:57|us||\N|Track 7 Bee Line Blonde Golden Ale USA 
666|1|Lagunitas|Bitter Oats|10.5|2.9|Double IPA|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-06 6:00:37|2016-08-06 6:00:37|us||\N|Lagunitas Bitter Oats Double IPA USA 
669|1|De Molen|Binkie Claws|13.4|2.5|Barley Wine|Netherlands|USA|Berkeley|2016-07-01 0:00:00||2016-08-06 6:07:12|2016-08-06 6:07:12|nl|Hair of the Dog|\N|De Molen Binkie Claws Barley Wine Netherlands Hair of the Dog
670|1|Hop Valley|Alpha Centauri|9|2.1|Double IPA|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-06 6:08:01|2016-08-06 6:08:01|us||\N|Hop Valley Alpha Centauri Double IPA USA 
671|1|Hermitage|Maltopia|9|2.5|Scotch Ale|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-06 6:08:26|2016-08-06 6:08:26|us||\N|Hermitage Maltopia Scotch Ale USA 
672|1|Jolly Pumpkin|Bam Bière|4.5|3.4|Saison|USA|USA|Pleasanton|2016-07-01 0:00:00||2016-08-07 19:02:00|2016-08-07 19:02:00|us||\N|Jolly Pumpkin Bam Bière Saison USA 
675|1|Clown Shoes|The Barista|8|3.5|American Strong Ale|USA|USA|Pleasanton|2016-07-01 0:00:00||2016-08-07 19:03:29|2016-08-07 19:03:29|us||\N|Clown Shoes The Barista American Strong Ale USA 
677|1|Local Brewing|Outer Sunset|6.4|2.2|Saison|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-07 19:06:11|2016-08-07 19:06:11|us||\N|Local Brewing Outer Sunset Saison USA 
680|1|Freigeist|Ottekolong|4.8|2.7|Kölsch|Germany|USA|San Francisco|2016-07-01 0:00:00|Unfiltered kölsch|2016-08-07 19:09:49|2016-08-07 19:09:49|de||\N|Freigeist Ottekolong Kölsch Germany 
683|1|Freigeist|Pimock|5.3|1.7|Hefeweizen|Germany|USA|San Francisco|2016-07-01 0:00:00||2016-08-07 19:11:24|2016-08-07 19:11:24|de||\N|Freigeist Pimock Hefeweizen Germany 
688|1|Benoit-Casper|Saison de Casper|5|2.4|Saison|USA|USA|San Francisco|2016-07-01 0:00:00||2016-08-07 19:14:56|2016-08-07 19:14:56|us||\N|Benoit-Casper Saison de Casper Saison USA 
690|1|Stone|Americano Stout|8.7|2.6|Imperial Stout|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-07 19:20:49|2016-08-07 19:20:49|us||\N|Stone Americano Stout Imperial Stout USA 
692|1|Sierra Nevada|Stout of the Union|7.3|2.7|Stout|USA|USA|Oakland|2016-07-01 0:00:00||2016-08-07 19:23:05|2016-08-07 19:23:48|us|Bagby Beer, Beachwood, Port Brewing Co., The Lost Abbey, Smog City, Societe Brewing|\N|Sierra Nevada Stout of the Union Stout USA Bagby Beer,Beachwood,Port Brewing Co.,The Lost Abbey,Smog City,Societe Brewing
695|1|Grimm|Future Perfect|4|2.4|Berliner Weisse|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-07 19:26:14|2016-08-07 19:26:14|us||\N|Grimm Future Perfect Berliner Weisse USA 
696|1|Rare Barrel|Puppy Love|5.7|2.6|Sour|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-07 19:27:18|2016-08-07 19:27:18|us||\N|Rare Barrel Puppy Love Sour USA 
697|1|Rare Barrel|Trop It Like It's Hop|6.1|3.5|Sour|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-07 19:27:55|2016-08-07 19:27:55|us||\N|Rare Barrel Trop It Like It's Hop Sour USA 
702|1|Kenya|Tusker|4.2|1.4|Pale Lager|Kenya|USA|Oakland|2016-07-01 0:00:00||2016-08-07 19:32:35|2016-08-07 19:32:35|ke||\N|Kenya Tusker Pale Lager Kenya 
704|1|Karl Strauss|Aurora Hoppyalis|7|2.3|IPA|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-07 19:33:18|2016-08-07 19:33:18|us||\N|Karl Strauss Aurora Hoppyalis IPA USA 
705|1|Lagunitas|Aunt Sally|5.7|2.7|Sour|USA|USA|Berkeley|2016-07-01 0:00:00||2016-08-07 19:33:39|2016-08-07 19:33:39|us||\N|Lagunitas Aunt Sally Sour USA 
25456|1|Woods|Morpho|6|3|Spice|USA|USA|San Francisco|2014-08-01 0:00:00|Renamed from Cerveceria de Matéveza|2015-06-08 2:03:01|2016-08-06 5:49:14|us|Mill Valley Beerworks|\N|Cerveceria de Matéveza Morpho Spice USA Mill Valley Beerworks
706|1|Lazy Magnolia|Southern Pecan|4.5|3|Brown Ale|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:36:03|2016-08-07 19:36:03|us||\N|Lazy Magnolia Southern Pecan Brown Ale USA 
708|1|Urban South|Holy Roller|6.3|3.3|IPA|USA|USA|New Orleans|2016-07-01 0:00:00|Street beer!|2016-08-07 19:37:23|2016-08-07 19:37:23|us||\N|Urban South Holy Roller IPA USA 
709|1|NOLA|Irish Channel Stout|6.8|3|Stout|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:38:01|2016-08-07 19:38:01|us||\N|NOLA Irish Channel Stout Stout USA 
710|1|NOLA|Sauvage|5|3.1|American Pale Ale|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:38:18|2016-08-07 19:38:18|us||\N|NOLA Sauvage American Pale Ale USA 
716|1|NOLA|Mecha|8.8|2.9|Double IPA|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:46:53|2016-08-07 19:46:53|us||\N|NOLA Mecha Double IPA USA 
720|1|NOLA|7th Street Wheat|4.5|2.6|Wheat Ale|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:53:49|2016-08-07 19:53:49|us||\N|NOLA 7th Street Wheat Wheat Ale USA 
723|1|NOLA|Grape Rebirth|5|1|American Pale Ale|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:55:58|2016-08-07 19:55:58|us||\N|NOLA Grape Rebirth American Pale Ale USA 
724|1|NOLA|Black Currant Stout|6.5|1.6|Stout|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:57:33|2016-08-07 19:57:33|us||\N|NOLA Black Currant Stout Stout USA 
25445|1|Uinta|Sum'r|4|1.7|Golden Ale|USA|USA|Berkeley|2014-07-01 0:00:00||2015-06-08 2:03:00|2015-06-08 2:03:00|us||\N|Uinta Sum'r Golden Ale USA 
707|1|Abita|Mint Julep|7|1.4|Brown Ale|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:36:30|2016-08-07 19:36:30|us||\N|Abita Mint Julep Brown Ale USA 
711|1|NOLA|Passion Fruit Lowerline|3.5|2.5|Sour|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:39:48|2016-08-07 19:39:48|us||\N|NOLA Passion Fruit Lowerline Sour USA 
712|1|NOLA|Arabella|3.5|3.4|Sour|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:40:30|2016-08-07 19:40:30|us||\N|NOLA Arabella Sour USA 
713|1|NOLA|Mo-wheat-o|4.2|3.2|Wheat Ale|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:41:03|2016-08-07 19:41:03|us||\N|NOLA Mo-wheat-o Wheat Ale USA 
714|1|NOLA|Papa Pear|3.9|1.8|Sour|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:42:11|2016-08-07 19:42:11|us||\N|NOLA Papa Pear Sour USA 
715|1|NOLA|Hop Harvest|6.5|2.9|IPA|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:43:27|2016-08-07 19:43:27|us||\N|NOLA Hop Harvest IPA USA 
717|1|NOLA|Chocolate Almond Brown|4|3.5|Brown Ale|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:48:10|2016-08-07 19:48:10|us||\N|NOLA Chocolate Almond Brown Brown Ale USA 
718|1|NOLA|Pear Two Lane Highway|5|3.8|Kristallweizen|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:53:05|2016-08-07 19:53:05|us||\N|NOLA Pear Two Lane Highway Kristallweizen USA 
719|1|NOLA|Two Lane Highway|5|3.4|Kristallweizen|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:53:25|2016-08-07 19:53:25|us||\N|NOLA Two Lane Highway Kristallweizen USA 
721|1|NOLA|Hefemosa|5.6|2.9|Hefeweizen|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:54:55|2016-08-07 19:54:55|us||\N|NOLA Hefemosa Hefeweizen USA 
722|1|NOLA|Rebirth|5|2.5|American Pale Ale|USA|USA|New Orleans|2016-07-01 0:00:00||2016-08-07 19:55:27|2016-08-07 19:55:27|us||\N|NOLA Rebirth American Pale Ale USA 
25546|1|Track 7|Panic|7|3|IPA|USA|USA|Berkeley|2014-10-01 0:00:00||2015-06-08 2:03:09|2015-06-08 2:03:09|us||\N|Track 7 Panic IPA USA 
25865|1|Siren|Smoke Signals|4|2.7|Gose|England|USA|Berkeley|2015-04-01 0:00:00||2015-06-08 2:03:41|2015-06-08 2:03:41|gb|Stillwater|\N|Siren Smoke Signals Gose England Stillwater
25910|1|Baird|Green Tea|10.1|1.5|Double IPA|USA|USA|Tulsa|2015-05-01 0:00:00||2015-06-09 4:57:01|2015-06-09 4:57:01|us|Ishii and Stone|2015|Baird Green Tea Imperial IPA USA Ishii and Stone
25889|1|Ommegang|Spiced Saison|7.3|2|Saison|USA|USA|Berkeley|2015-05-01 0:00:00||2015-06-09 4:34:21|2015-06-09 4:34:21|us|Boulevard|\N|Ommegang Spiced Saison Saison USA Boulevard
25190|1|Taj Mahal||4.5|2|Pale Lager|India|USA|Berkeley|2014-01-01 0:00:00||2015-06-08 2:02:42|2016-04-29 18:33:43|in||\N|Taj Mahal  Pale Lager India 
25218|1|Resignation|KCCO Black Lager|5.1|2|Schwarzbier|USA|USA|Ithaca|2014-02-01 0:00:00||2015-06-08 2:02:44|2015-06-08 2:02:44|us|Redhook|\N|Resignation KCCO Black Lager Schwarzbier USA Redhook
25363|1|HeBrew|Rejewvinator|8|3.5|Abbey Dubbel|USA|USA|New York City|2014-05-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|us||2013|HeBrew Rejewvinator Abbey Dubbel USA 
25338|1|St. George||4.5|1.6|Pale Lager|Ethiopia|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2016-04-29 18:33:17|et||\N|St. George  Pale Lager Ethiopia 
25314|1|Meta||5.5|2|Pale Lager|Ethiopia|USA|Oakland|2014-04-01 0:00:00||2015-06-08 2:02:50|2016-04-29 18:33:27|et||\N|Meta  Pale Lager Ethiopia 
25304|1|Boulevard|Long Strange Tripel|9.2|2.8|Abbey Tripel|USA|USA|Berkeley|2014-03-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Boulevard Long Strange Tripel Abbey Tripel USA 
25305|1|Boulevard|Double-Wide IPA|8.5|2.3|Double IPA|USA|USA|Berkeley|2014-03-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Boulevard Double-Wide IPA Double IPA USA 
25306|1|New Belgium|Spring Blonde|6|0.9|Belgian Ale|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|New Belgium Spring Blonde Belgian Ale USA 
25307|1|Coronado|Islander IPA|7|2|IPA|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Coronado Islander IPA IPA USA 
25308|1|Boulevard|Dark Truth|9.7|2.6|Imperial Stout|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Boulevard Dark Truth Imperial Stout USA 
25309|1|Miami|Gator Tail|5.3|2|Brown Ale|USA|USA|Miami|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Miami Gator Tail Brown Ale USA 
25310|1|Innis & Gunn|Rum Cask|7.4|1.6|English Strong Ale|Scotland|USA|Miami|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|gb||\N|Innis & Gunn Rum Cask English Strong Ale Scotland 
25311|1|Sam Adams|Rebel IPA|6.5|1.5|IPA|USA|USA|Dallas|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Sam Adams Rebel IPA IPA USA 
25312|1|Line 51|Red Death|8.3|3|Double IPA|USA|USA|Oakland|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Line 51 Red Death Double IPA USA 
25313|1|Calicraft|Oaktown Brown|6.7|2.6|Brown Ale|USA|USA|Oakland|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Calicraft Oaktown Brown Brown Ale USA 
25315|1|BFM|Abbaye de Bon Chien|11|4|Sour|Switzerland|USA|Oakland|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|ch||2013|BFM Abbaye de Bon Chien Sour Switzerland 
25316|1|Speakeasy|Old Godfather|10.2|3.1|Barley Wine|USA|USA|Oakland|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Speakeasy Old Godfather Barley Wine USA 
25317|1|Stone|Enjoy By 4-20-14|9.4|3.5|Double IPA|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:50|2015-06-08 2:02:50|us||\N|Stone Enjoy By 4-20-14 Double IPA USA 
25318|1|Stone|Oaked Arrogant Bastard|7.2|3.6|American Strong Ale|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Stone Oaked Arrogant Bastard American Strong Ale USA 
25319|1|Lagunitas|Undercover Investigation Shut-Down Ale|9.75|2.7|American Strong Ale|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Lagunitas Undercover Investigation Shut-Down Ale American Strong Ale USA 
25321|1|Grand Teton|Howling Wolf|5|3.3|Hefeweizen|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Grand Teton Howling Wolf Hefeweizen USA 
25322|1|Linden Street|New Oakland Glow|4.2|1.3|Pilsener|USA|USA|San Francisco|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Linden Street New Oakland Glow Pilsener USA 
25323|1|Lost Abbey|Carnevale|6.5|3|Saison|USA|USA|Oakland|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||2014|Lost Abbey Carnevale Saison USA 
25324|1|Ommegang|Fire and Blood|6.8|3|Specialty Grain|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Ommegang Fire and Blood Specialty Grain USA 
25325|1|Full Sail|LTD #4|7|2.5|Heller Bock|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Full Sail LTD #4 Heller Bock USA 
25326|1|Anchor|IPA|6.5|3.2|IPA|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Anchor IPA IPA USA 
25327|1|Widmer Brothers|Upheaval IPA|7.1|2.5|IPA|USA|USA|San Francisco|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Widmer Brothers Upheaval IPA IPA USA 
25328|1|New Belgium|Ranger IPA|6.5|2.4|IPA|USA|USA|San Francisco|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|New Belgium Ranger IPA IPA USA 
25329|1|Deschutes|Fresh Squeezed IPA|6|2.6|IPA|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Deschutes Fresh Squeezed IPA IPA USA 
25330|1|Anchor|Saison|7.2|2.6|Saison|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Anchor Saison Saison USA 
25331|1|Grand Teton|Trout Hop|8.5|2.9|Black IPA|USA|USA|Berkeley|2014-04-01 0:00:00||2015-06-08 2:02:51|2015-06-08 2:02:51|us||\N|Grand Teton Trout Hop Black IPA USA 
25332|1|Stone|Go To IPA|4.5|2.7|IPA|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|Stone Go To IPA IPA USA 
25333|1|Sierra Nevada|Hoptimum|10.4|2.1|Double IPA|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|Sierra Nevada Hoptimum Double IPA USA 
25334|1|Samuel Smith's|Taddy Porter|5|2.7|Porter|England|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|gb||\N|Samuel Smith's Taddy Porter Porter England 
25335|1|Eggenberg|Samichlaus Classic|14|3.7|Doppelbock|Austria|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|at||\N|Eggenberg Samichlaus Classic Doppelbock Austria 
25336|1|Widmer Brothers|Kill Devil|9.1|3.1|American Strong Ale|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|Widmer Brothers Kill Devil American Strong Ale USA 
25337|1|The Bruery|Smoking Wood Rye|13|3.7|Smoked|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|The Bruery Smoking Wood Rye Smoked USA 
25339|1|Triple Rock|Dragon's Milk|6.5|3|Brown Ale|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|Triple Rock Dragon's Milk Brown Ale USA 
25340|1|Samuel Smith's|Imperial Stout|7|3.1|Imperial Stout|England|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|gb||\N|Samuel Smith's Imperial Stout Imperial Stout England 
25341|1|Almanac|Extra Pale Ale|6|3.2|American Pale Ale|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|Almanac Extra Pale Ale American Pale Ale USA 
25342|1|Drake's|Alpha Session|3.8|1.6|IPA|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|Drake's Alpha Session IPA USA 
25343|1|Deschutes|Twilight Ale|5|2|American Pale Ale|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|Deschutes Twilight Ale American Pale Ale USA 
25344|1|Sam Adams|Grumpy Monk|5.7|2.6|IPA|USA|USA|San Francisco|2014-05-01 0:00:00||2015-06-08 2:02:52|2015-06-08 2:02:52|us||\N|Sam Adams Grumpy Monk IPA USA 
25345|1|Iron Springs|JC Flyer IPA|7.7|2.4|IPA|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Iron Springs JC Flyer IPA IPA USA 
25346|1|Drake's|Black Robusto Porter|6.3|2.7|Porter|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Drake's Black Robusto Porter Porter USA 
25347|1|Lucid|Air|4.2|2.2|Golden Ale|USA|USA|Eden Prairie|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Lucid Air Golden Ale USA 
25348|1|New Belgium|Summer Helles|5|2.3|Dortmunder|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|New Belgium Summer Helles Dortmunder USA 
25349|1|Dogfish Head|Midas Touch|9|2.3|Traditional Ale|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Dogfish Head Midas Touch Traditional Ale USA 
25350|1|Heretic|Evil Cousin|8|3.4|Double IPA|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Heretic Evil Cousin Double IPA USA 
25351|1|Moonlight|Death and Taxes|5|2.8|Schwarzbier|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Moonlight Death and Taxes Schwarzbier USA 
25352|1|Great Lakes|Eliot Ness|6.2|2.7|Vienna|USA|USA|Ithaca|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Great Lakes Eliot Ness Vienna USA 
25353|1|Southern Tier|Farmer's Tan|4.6|2.3|IPA|USA|USA|Ithaca|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Southern Tier Farmer's Tan IPA USA 
25354|1|Bell's|Oberon|5.8|2.8|Wheat Ale|USA|USA|Ithaca|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Bell's Oberon Wheat Ale USA 
25355|1|Sixpoint|Resin|9.1|3.5|Double IPA|USA|USA|Ithaca|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Sixpoint Resin Double IPA USA 
25356|1|Yuengling|Lord Chesterfield Ale|5.6|2.5|Golden Ale|USA|USA|Ithaca|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Yuengling Lord Chesterfield Ale Golden Ale USA 
25357|1|Hopshire|Beehave|4.2|1.4|Golden Ale|USA|USA|Ithaca|2014-05-01 0:00:00||2015-06-08 2:02:53|2015-06-08 2:02:53|us||\N|Hopshire Beehave Golden Ale USA 
25358|1|Harviestoun|Ola Dubh 1991|10.5|3.2|Old Ale|Scotland|USA|Ithaca|2014-05-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|gb||\N|Harviestoun Ola Dubh 1991 Old Ale Scotland 
25359|1|Grimm|With Love From Grimm|10.5|3|Abbey Tripel|USA|USA|Ithaca|2014-05-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|us||\N|Grimm With Love From Grimm Abbey Tripel USA 
25360|1|Bison|Honey Basil|6|2.3|Spice|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|us||\N|Bison Honey Basil Spice USA 
25361|1|Calicraft|Buzzerkeley|7|2.5|Belgian Strong Ale|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|us||\N|Calicraft Buzzerkeley Belgian Strong Ale USA 
25362|1|Triple Rock|Tumblewheat|4.6|0.8|Hefeweizen|USA|USA|Berkeley|2014-05-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|us||\N|Triple Rock Tumblewheat Hefeweizen USA 
25365|1|Kuká|Mango Ginger IPA|6.2|2.9|IPA|USA|USA|New York City|2014-05-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|us||\N|Kuká Mango Ginger IPA IPA USA 
25366|1|Sixpoint|Sweet Action|5.2|3|Cream Ale|USA|USA|New York City|2014-06-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|us||\N|Sixpoint Sweet Action Cream Ale USA 
25367|1|Forst|Premium|4.8|1.3|Pale Lager|Italy|USA|New York City|2014-06-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|it||\N|Forst Premium Pale Lager Italy 
25368|1|Caledonian|Caledonian 80|4.1|2|Bitter|Scotland|Scotland|Edinburgh|2014-06-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|gb||\N|Caledonian Caledonian 80 Bitter Scotland 
25369|1|Abita|SOS|7|2.7|Imperial Pils|USA|USA|Berkeley|2014-07-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|us||\N|Abita SOS Imperial Pils USA 
25370|1|Innis & Gunn|Original|6.6|2.7|English Strong Ale|Scotland|Scotland|Edinburgh|2014-06-01 0:00:00||2015-06-08 2:02:54|2015-06-08 2:02:54|gb||\N|Innis & Gunn Original English Strong Ale Scotland 
25372|1|Innis & Gunn|Toasted Oak IPA|5.6|3|English Strong Ale|Scotland|Scotland|Edinburgh|2014-06-01 0:00:00||2015-06-08 2:02:55|2015-06-08 2:02:55|gb||\N|Innis & Gunn Toasted Oak IPA English Strong Ale Scotland 
25373|1|Caledonian|Deuchars IPA|4.4|2.8|Bitter|Scotland|Scotland|Edinburgh|2014-06-01 0:00:00||2015-06-08 2:02:55|2015-06-08 2:02:55|gb||\N|Caledonian Deuchars IPA Bitter Scotland 
25374|1|BrewDog|Fake Lager|4.7|2.4|Pilsener|Scotland|Scotland|Aberdeen|2014-06-01 0:00:00||2015-06-08 2:02:55|2015-06-08 2:02:55|gb||\N|BrewDog Fake Lager Pilsener Scotland 
25375|1|BrewDog|IPA Is Dead Simcoe|6.7|3.7|IPA|Scotland|Scotland|Aberdeen|2014-06-01 0:00:00||2015-06-08 2:02:55|2015-06-08 2:02:55|gb||\N|BrewDog IPA Is Dead Simcoe IPA Scotland 
25376|1|BrewDog|Brixton Porter|5|2.2|Porter|Scotland|Scotland|Aberdeen|2014-06-01 0:00:00||2015-06-08 2:02:55|2015-06-08 2:02:55|gb||\N|BrewDog Brixton Porter Porter Scotland 
25377|1|BrewDog|Paradox Heaven Hill|15|3.9|Imperial Stout|Scotland|Scotland|Aberdeen|2014-06-01 0:00:00||2015-06-08 2:02:55|2015-06-08 2:02:55|gb||\N|BrewDog Paradox Heaven Hill Imperial Stout Scotland 
